ASV	Kingdom	Phylum	Class	Order	Family	Genus
Seq_1061	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_1062	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_1063	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
Seq_1064	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_1066	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
Seq_1067	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas
Seq_1068	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Azohydromonas
Seq_1069	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Unclassified
Seq_1070	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes
Seq_1071	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_1072	Bacteria	Bacillota	Bacilli	Acholeplasmatales	Acholeplasmataceae	Unclassified
Seq_1073	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Unclassified
Seq_1074	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1075	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1076	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1077	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_1078	Bacteria	Bacillota	Clostridia	Peptococcales	Peptococcaceae	Unclassified
Seq_1079	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
Seq_1080	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_1081	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
Seq_1082	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1083	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
Seq_1084	Bacteria	Rs-K70 termite group	Unclassified	Unclassified	Unclassified	Unclassified
Seq_1085	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1086	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1087	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
Seq_1088	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_1089	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1090	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
Seq_1091	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Finegoldia	Unclassified
Seq_1092	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
Seq_1093	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group
Seq_1094	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Phyllobacterium
Seq_1095	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1096	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1097	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
Seq_1098	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_1099	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1100	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium
Seq_1101	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	M2PB4-61 termite group
Seq_1102	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unclassified
Seq_1103	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1104	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1105	Bacteria	Bacillota	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified
Seq_1106	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia
Seq_1107	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia
Seq_1108	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified
Seq_1109	Bacteria	Bacillota	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified
Seq_1110	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
Seq_1111	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_1112	Bacteria	Bacillota	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_1113	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
Seq_1114	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified
Seq_1115	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
Seq_1116	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_1117	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1118	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_1119	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_1120	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_1121	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter
Seq_1122	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_1123	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1124	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Unclassified
Seq_1125	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1126	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
Seq_1127	Bacteria	Bacillota	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_1128	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum
Seq_1129	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1130	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1131	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_1132	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Unclassified
Seq_1134	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Seq_1135	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Unclassified
Seq_1136	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_1137	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1138	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
Seq_1139	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1140	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
Seq_1141	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified
Seq_1142	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Seq_1143	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1144	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Seq_1145	Bacteria	Bacillota	Bacilli	Acholeplasmatales	Acholeplasmataceae	Anaeroplasma
Seq_1146	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Incertae Sedis
Seq_1147	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1148	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
Seq_1149	Bacteria	Bacillota	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_1150	Bacteria	Acidobacteriota	Acidobacteriae	Paludibaculum	Unclassified	Unclassified
Seq_1151	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_1152	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rs-E47 termite group	Unclassified
Seq_1153	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Galbitalea
Seq_1154	Bacteria	Bacillota	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_1155	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Unclassified
Seq_1156	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_1157	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1158	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1159	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_1160	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_1161	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
Seq_1163	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
Seq_1164	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_1165	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1166	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
Seq_1167	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_1168	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1169	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
Seq_1170	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1171	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
Seq_1172	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum
Seq_1173	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea
Seq_1174	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium
Seq_1175	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1176	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_1177	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1178	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Seq_1179	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1180	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Unclassified	Unclassified
Seq_1181	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group
Seq_1182	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1183	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
Seq_1184	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1185	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1186	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
Seq_1187	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_1188	Bacteria	Rs-K70 termite group	Unclassified	Unclassified	Unclassified	Unclassified
Seq_1189	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_1190	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1191	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1192	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
Seq_1193	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1194	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1195	Bacteria	Myxococcota	Myxococcia	Myxococcales	Unclassified	Unclassified
Seq_1196	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1197	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1198	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
Seq_1199	Bacteria	Bacillota	Bacilli	Unclassified	Unclassified	Unclassified
Seq_1200	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1201	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
Seq_1202	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified
Seq_1203	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_1204	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1205	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_1206	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1207	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_1209	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella
Seq_1210	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Unclassified
Seq_1212	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified
Seq_1213	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Lysinibacillus
Seq_1214	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1215	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1216	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified
Seq_1218	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_1219	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	M2PB4-61 termite group
Seq_1220	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
Seq_1221	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
Seq_1222	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1224	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	M2PB4-61 termite group
Seq_1225	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1226	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1227	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_1228	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
Seq_1229	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1230	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_1231	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_1232	Bacteria	Bacillota	Bacilli	Unclassified	Unclassified	Unclassified
Seq_1233	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
Seq_1234	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_1235	Bacteria	Bacillota	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified
Seq_1236	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1237	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	Unclassified
Seq_1238	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_1239	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_1240	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_1241	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
Seq_1242	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1243	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Unclassified
Seq_1244	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_1245	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_1246	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
Seq_1247	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
Seq_1248	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Unclassified
Seq_1249	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_1250	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1251	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1252	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter
Seq_1253	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Unclassified
Seq_1254	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1255	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Seq_1256	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1257	Bacteria	Bacillota	Unclassified	Unclassified	Unclassified	Unclassified
Seq_1258	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_1259	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Unclassified
Seq_1260	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_1261	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
Seq_1262	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Unclassified
Seq_1263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1264	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
Seq_1265	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1266	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unclassified	Unclassified
Seq_1267	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria
Seq_1268	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
Seq_1269	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1270	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Unclassified	Unclassified
Seq_1271	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_1272	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1273	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
Seq_1274	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1275	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Unclassified	Unclassified
Seq_1276	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Unclassified
Seq_1277	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella
Seq_1278	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
Seq_1279	Bacteria	Pseudomonadota	Gammaproteobacteria	R7C24	Unclassified	Unclassified
Seq_1280	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
Seq_1281	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_1282	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_1283	Bacteria	Bacillota	Clostridia	Unclassified	Unclassified	Unclassified
Seq_1285	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group
Seq_1286	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Unclassified
Seq_1287	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group
Seq_1288	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Unclassified
Seq_1289	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_1290	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_1291	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Seq_1292	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Seq_1293	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_1294	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_1295	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1296	Bacteria	Bacillota	Clostridia	Clostridiales	Caloramatoraceae	Unclassified
Seq_1297	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified
Seq_1298	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella
Seq_1299	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_1300	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium
Seq_1301	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Unclassified	Unclassified
